experiment,discount,horizon,c_samples,r_samples,run,t,r,std,q_r,q_std,sample,q_sample
tiger,0.9,1,5,250,34,40,-2.9200000000000004,7.488230765674893,-1.9600000000000004,7.480534740244176,5,5
tiger,0.9,1,5,250,34,41,-2.8600000000000003,7.491355017618642,-2.56,7.499759996159876,5,5
tiger,0.9,1,5,250,34,42,-1.9600000000000004,7.480534740244176,-1.9600000000000004,7.480534740244176,5,5
tiger,0.9,1,5,250,34,43,-1.9600000000000004,7.480534740244176,-1.1800000000000002,7.3829262491237175,5,5
tiger,0.9,1,5,250,34,44,-1.9600000000000004,7.480534740244176,-1.0,0.0,5,5
tiger,0.9,1,5,250,34,45,-2.8000000000000003,7.493997598078078,2.6599999999999997,5.442830146164769,5,5
tiger,0.9,1,5,250,34,46,-3.4600000000000004,7.438306258819948,-2.38,7.4990399385521345,5,5
tiger,0.9,1,5,250,34,47,-2.9200000000000004,7.488230765674893,-1.7800000000000002,7.4653600047151105,5,5
tiger,0.9,1,5,250,34,48,-2.6799999999999997,7.497839688870388,-1.0,0.0,5,5
tiger,0.9,1,5,250,34,49,-1.7200000000000006,7.459329728601626,2.4800000000000004,5.607994293863003,5,5
tiger,0.9,1,5,250,35,0,-0.7599999999999998,7.295368393713918,-1.0,0.0,5,5
tiger,0.9,1,5,250,35,1,-2.1999999999999997,7.493997598078078,3.9200000000000004,3.877318661136843,5,5
tiger,0.9,1,5,250,35,2,-2.32,7.497839688870388,-1.0,0.0,5,5
tiger,0.9,1,5,250,35,3,-2.8000000000000003,7.493997598078078,2.8400000000000003,5.266345981798005,5,5
tiger,0.9,1,5,250,35,4,-2.1999999999999997,7.493997598078078,-0.94,7.335966194033339,5,5
tiger,0.9,1,5,250,35,5,-3.3399999999999994,7.452811550012519,-1.9000000000000004,7.475961476626268,5,5
tiger,0.9,1,5,250,35,6,-1.0,0.0,-2.32,7.497839688870388,5,5
tiger,0.9,1,5,250,35,7,3.0199999999999996,5.077361519529608,-1.48,7.430316278598106,5,5
tiger,0.9,1,5,250,35,8,-2.68,7.497839688870388,-2.1399999999999997,7.491355017618642,5,5
tiger,0.9,1,5,250,35,9,-2.68,7.497839688870388,-1.8999999999999995,7.475961476626268,5,5
tiger,0.9,1,5,250,35,10,-2.44,7.499759996159876,-2.56,7.499759996159876,5,5
tiger,0.9,1,5,250,35,11,-0.8199999999999998,7.309418581528903,-1.7200000000000002,7.459329728601626,5,5
tiger,0.9,1,5,250,35,12,-2.26,7.496159016456361,-2.5,7.5,5,5
tiger,0.9,1,5,250,35,13,-1.0,0.0,-3.1000000000000005,7.475961476626268,5,5
tiger,0.9,1,5,250,35,14,3.1399999999999997,4.943723293227484,-2.0799999999999996,7.488230765674893,5,5
tiger,0.9,1,5,250,35,15,-2.62,7.4990399385521345,-2.68,7.497839688870388,5,5
tiger,0.9,1,5,250,35,16,-2.8600000000000003,7.491355017618642,-1.0,0.0,5,5
tiger,0.9,1,5,250,35,17,-1.0,0.0,-1.0,0.0,5,5
tiger,0.9,1,5,250,35,18,2.420000000000001,5.6607066696659,-1.1800000000000002,7.3829262491237175,5,5
tiger,0.9,1,5,250,35,19,-1.7799999999999994,7.4653600047151105,-3.16,7.470903559811223,5,5
tiger,0.9,1,5,250,35,20,-3.76,7.393402464359695,-2.38,7.4990399385521345,5,5
tiger,0.9,1,5,250,35,21,-2.0799999999999996,7.488230765674893,-3.1,7.475961476626268,5,5
tiger,0.9,1,5,250,35,22,-1.0,0.0,-2.0199999999999996,7.484624239065044,5,5
tiger,0.9,1,5,250,35,23,1.2200000000000002,6.512418905445196,-2.74,7.496159016456361,5,5
tiger,0.9,1,5,250,35,24,-2.5,7.5,-2.38,7.4990399385521345,5,5
tiger,0.9,1,5,250,35,25,-1.6600000000000001,7.452811550012519,-2.44,7.499759996159876,5,5
tiger,0.9,1,5,250,35,26,-1.0,0.0,-1.8400000000000003,7.470903559811223,5,5
tiger,0.9,1,5,250,35,27,2.6599999999999997,5.442830146164769,-2.56,7.499759996159876,5,5
tiger,0.9,1,5,250,35,28,-2.0199999999999996,7.484624239065044,-3.7000000000000006,7.40337760755184,5,5
tiger,0.9,1,5,250,35,29,-1.7799999999999994,7.4653600047151105,-3.4600000000000004,7.438306258819948,5,5
tiger,0.9,1,5,250,35,30,-3.22,7.4653600047151105,-2.0199999999999996,7.484624239065044,5,5
tiger,0.9,1,5,250,35,31,-2.68,7.497839688870388,-3.4000000000000004,7.445804187594514,5,5
tiger,0.9,1,5,250,35,32,-1.0,0.0,-2.56,7.499759996159876,5,5
tiger,0.9,1,5,250,35,33,2.9,5.204805471869242,-2.0799999999999996,7.488230765674893,5,5
tiger,0.9,1,5,250,35,34,-1.0,0.0,-1.0,0.0,5,5
tiger,0.9,1,5,250,35,35,2.0600000000000005,5.954527689078287,3.38,4.655706176295922,5,5
tiger,0.9,1,5,250,35,36,-2.26,7.496159016456361,-1.0,0.0,5,5
tiger,0.9,1,5,250,35,37,-3.8200000000000007,7.3829262491237175,2.6600000000000006,5.442830146164769,5,5
tiger,0.9,1,5,250,35,38,-2.5,7.5,-2.0199999999999996,7.484624239065044,5,5
tiger,0.9,1,5,250,35,39,-1.0,0.0,-2.74,7.496159016456361,5,5
tiger,0.9,1,5,250,35,40,3.1399999999999997,4.943723293227484,-3.04,7.480534740244176,5,5
tiger,0.9,1,5,250,35,41,-1.0,0.0,-2.68,7.497839688870388,5,5
tiger,0.9,1,5,250,35,42,2.8400000000000003,5.266345981798005,-1.7200000000000002,7.459329728601626,5,5
tiger,0.9,1,5,250,35,43,-2.8000000000000003,7.493997598078078,-1.9000000000000004,7.475961476626268,5,5
tiger,0.9,1,5,250,35,44,-2.74,7.496159016456361,-2.32,7.497839688870388,5,5
tiger,0.9,1,5,250,35,45,-3.0400000000000005,7.480534740244176,-2.62,7.4990399385521345,5,5
tiger,0.9,1,5,250,35,46,-2.0199999999999996,7.484624239065044,-2.38,7.4990399385521345,5,5
tiger,0.9,1,5,250,35,47,-1.0,0.0,-3.2800000000000002,7.4593297286016265,5,5
tiger,0.9,1,5,250,35,48,3.0199999999999996,5.077361519529608,-1.9000000000000004,7.475961476626268,5,5
tiger,0.9,1,5,250,35,49,-1.0,0.0,-3.16,7.470903559811223,5,5
tiger,0.9,1,5,250,36,0,-1.6600000000000001,7.452811550012519,-0.0999999999999992,7.105631569396206,5,5
tiger,0.9,1,5,250,36,1,-1.6000000000000005,7.445804187594513,-1.8999999999999995,7.475961476626268,5,5
tiger,0.9,1,5,250,36,2,-2.8600000000000003,7.491355017618642,-0.27999999999999936,7.163909547167663,5,5
tiger,0.9,1,5,250,36,3,-1.0,0.0,-2.86,7.491355017618642,5,5
tiger,0.9,1,5,250,36,4,3.0199999999999996,5.077361519529608,-1.9000000000000004,7.475961476626268,5,5
tiger,0.9,1,5,250,36,5,-3.22,7.4653600047151105,-2.0199999999999996,7.484624239065044,5,5
tiger,0.9,1,5,250,36,6,-2.62,7.4990399385521345,-3.16,7.470903559811223,5,5
tiger,0.9,1,5,250,36,7,-1.6,7.445804187594514,-1.48,7.430316278598106,5,5
tiger,0.9,1,5,250,36,8,-1.0,0.0,-2.26,7.496159016456361,5,5
tiger,0.9,1,5,250,36,9,2.6599999999999997,5.442830146164769,-2.32,7.497839688870388,5,5
tiger,0.9,1,5,250,36,10,-2.1399999999999997,7.491355017618642,-1.7800000000000002,7.4653600047151105,5,5
tiger,0.9,1,5,250,36,11,-1.0,0.0,-1.0,0.0,5,5
tiger,0.9,1,5,250,36,12,2.3000000000000007,5.762811813689564,2.24,5.81226289838992,5,5
tiger,0.9,1,5,250,36,13,-1.0,0.0,-2.0200000000000005,7.484624239065044,5,5
tiger,0.9,1,5,250,36,14,2.0600000000000005,5.954527689078287,-1.6,7.445804187594514,5,5
tiger,0.9,1,5,250,36,15,-1.0,0.0,-2.38,7.4990399385521345,5,5
tiger,0.9,1,5,250,36,16,2.8400000000000003,5.266345981798005,-2.8600000000000003,7.491355017618642,5,5
tiger,0.9,1,5,250,36,17,-2.1999999999999997,7.493997598078078,-1.8399999999999994,7.470903559811222,5,5
tiger,0.9,1,5,250,36,18,-3.3400000000000003,7.452811550012519,-2.9800000000000004,7.484624239065044,5,5
tiger,0.9,1,5,250,36,19,-3.5200000000000005,7.430316278598105,-2.32,7.497839688870388,5,5
tiger,0.9,1,5,250,36,20,-3.2800000000000002,7.4593297286016265,-2.0800000000000005,7.488230765674893,5,5
tiger,0.9,1,5,250,36,21,-1.0,0.0,-3.7000000000000006,7.40337760755184,5,5
tiger,0.9,1,5,250,36,22,2.48,5.607994293863003,-1.3599999999999999,7.41285370151064,5,5
tiger,0.9,1,5,250,36,23,-2.0800000000000005,7.488230765674893,-2.8000000000000003,7.493997598078078,5,5
tiger,0.9,1,5,250,36,24,-2.1399999999999997,7.491355017618642,-2.44,7.499759996159876,5,5
tiger,0.9,1,5,250,36,25,-1.0,0.0,-2.44,7.499759996159876,5,5
tiger,0.9,1,5,250,36,26,2.6,5.499090833947008,-1.9000000000000004,7.475961476626268,5,5
tiger,0.9,1,5,250,36,27,-2.62,7.4990399385521345,-3.5800000000000005,7.421832657773955,5,5
tiger,0.9,1,5,250,36,28,-3.04,7.480534740244176,-1.0,0.0,5,5
tiger,0.9,1,5,250,36,29,-2.38,7.4990399385521345,3.26,4.803373814310104,5,5
tiger,0.9,1,5,250,36,30,-2.68,7.497839688870388,-1.9600000000000004,7.480534740244176,5,5
tiger,0.9,1,5,250,36,31,-2.74,7.496159016456361,-1.54,7.438306258819948,5,5
tiger,0.9,1,5,250,36,32,-2.62,7.4990399385521345,-1.0,0.0,5,5
tiger,0.9,1,5,250,36,33,-2.0799999999999996,7.488230765674893,3.5,4.5,5,5
tiger,0.9,1,5,250,36,34,-3.1,7.475961476626268,-1.8400000000000003,7.470903559811223,5,5
tiger,0.9,1,5,250,36,35,-1.7200000000000002,7.459329728601626,-3.3400000000000003,7.452811550012519,5,5
tiger,0.9,1,5,250,36,36,-2.32,7.497839688870388,-1.8999999999999995,7.475961476626268,5,5
tiger,0.9,1,5,250,36,37,-1.7200000000000002,7.459329728601626,-2.8000000000000003,7.493997598078078,5,5
tiger,0.9,1,5,250,36,38,-2.8000000000000003,7.493997598078078,-2.56,7.499759996159876,5,5
tiger,0.9,1,5,250,36,39,-1.0,0.0,-2.0199999999999996,7.484624239065044,5,5
tiger,0.9,1,5,250,36,40,2.1800000000000006,5.860682554105792,-1.8400000000000003,7.470903559811223,5,5
tiger,0.9,1,5,250,36,41,-1.0,0.0,-1.7800000000000002,7.4653600047151105,5,5
tiger,0.9,1,5,250,36,42,2.8400000000000003,5.266345981798005,-2.98,7.484624239065044,5,5
tiger,0.9,1,5,250,36,43,-2.32,7.497839688870388,-1.3599999999999999,7.41285370151064,5,5
tiger,0.9,1,5,250,36,44,-2.62,7.4990399385521345,-2.9200000000000004,7.488230765674893,5,5
tiger,0.9,1,5,250,36,45,-2.1999999999999997,7.493997598078078,-2.5,7.5,5,5
tiger,0.9,1,5,250,36,46,-1.0,0.0,-1.06,7.360461942025107,5,5
tiger,0.9,1,5,250,36,47,2.8999999999999995,5.204805471869242,-2.8600000000000003,7.491355017618642,5,5
tiger,0.9,1,5,250,36,48,-3.1000000000000005,7.475961476626268,-1.0,0.0,5,5
tiger,0.9,1,5,250,36,49,-2.98,7.484624239065044,3.6199999999999997,4.33538925588003,5,5
tiger,0.9,1,5,250,37,0,2.12,5.908096140043763,-1.0,0.0,5,5
tiger,0.9,1,5,250,37,1,-1.0,0.0,2.1800000000000006,5.860682554105792,5,5
tiger,0.9,1,5,250,37,2,3.3200000000000003,4.730496802662485,-3.4599999999999995,7.438306258819948,5,5
tiger,0.9,1,5,250,37,3,-1.7200000000000002,7.459329728601626,-2.56,7.499759996159876,5,5
tiger,0.9,1,5,250,37,4,-1.7800000000000002,7.4653600047151105,-1.6600000000000001,7.452811550012519,5,5
tiger,0.9,1,5,250,37,5,-1.7800000000000002,7.4653600047151105,-3.4000000000000004,7.445804187594514,5,5
tiger,0.9,1,5,250,37,6,-2.26,7.496159016456361,-3.4000000000000004,7.445804187594514,5,5
tiger,0.9,1,5,250,37,7,-2.68,7.497839688870388,-2.56,7.499759996159876,5,5
tiger,0.9,1,5,250,37,8,-2.62,7.4990399385521345,-1.0,0.0,5,5
tiger,0.9,1,5,250,37,9,-3.3400000000000003,7.452811550012519,3.0199999999999996,5.077361519529608,5,5
tiger,0.9,1,5,250,37,10,-2.8000000000000003,7.493997598078078,-3.0400000000000005,7.480534740244176,5,5
tiger,0.9,1,5,250,37,11,-1.8400000000000003,7.470903559811223,-3.16,7.470903559811223,5,5
tiger,0.9,1,5,250,37,12,-2.26,7.496159016456361,-1.0,0.0,5,5
tiger,0.9,1,5,250,37,13,-3.22,7.4653600047151105,2.12,5.908096140043763,5,5
tiger,0.9,1,5,250,37,14,-2.32,7.497839688870388,-3.4000000000000004,7.445804187594514,5,5
tiger,0.9,1,5,250,37,15,-3.1,7.475961476626268,-2.44,7.499759996159876,5,5
tiger,0.9,1,5,250,37,16,-2.38,7.4990399385521345,-2.62,7.4990399385521345,5,5
tiger,0.9,1,5,250,37,17,-2.38,7.4990399385521345,-2.9800000000000004,7.484624239065044,5,5
tiger,0.9,1,5,250,37,18,-1.3599999999999999,7.41285370151064,-2.26,7.496159016456361,5,5
tiger,0.9,1,5,250,37,19,-2.9800000000000004,7.484624239065044,-1.0,0.0,5,5
tiger,0.9,1,5,250,37,20,-3.0400000000000005,7.480534740244176,1.6400000000000001,6.253830825981784,5,5
tiger,0.9,1,5,250,37,21,-1.0,0.0,-2.56,7.499759996159876,5,5
tiger,0.9,1,5,250,37,22,2.48,5.607994293863003,-2.5,7.5,5,5
tiger,0.9,1,5,250,37,23,-1.0,0.0,-3.5799999999999996,7.421832657773955,5,5
tiger,0.9,1,5,250,37,24,2.72,5.385313361356051,-2.62,7.4990399385521345,5,5
tiger,0.9,1,5,250,37,25,-2.74,7.496159016456361,-2.26,7.496159016456361,5,5
tiger,0.9,1,5,250,37,26,-2.5,7.5,-2.68,7.497839688870388,5,5
tiger,0.9,1,5,250,37,27,-1.7800000000000002,7.4653600047151105,-2.0799999999999996,7.488230765674893,5,5
tiger,0.9,1,5,250,37,28,-2.38,7.4990399385521345,-2.38,7.4990399385521345,5,5
tiger,0.9,1,5,250,37,29,-1.66,7.452811550012519,-2.56,7.499759996159876,5,5
tiger,0.9,1,5,250,37,30,-3.82,7.3829262491237175,-1.9000000000000004,7.475961476626268,5,5
tiger,0.9,1,5,250,37,31,-1.9599999999999995,7.480534740244176,-3.1600000000000006,7.470903559811222,5,5
tiger,0.9,1,5,250,37,32,-1.0,0.0,-1.9600000000000004,7.480534740244176,5,5
tiger,0.9,1,5,250,37,33,3.2,4.874423042781576,-1.9599999999999995,7.480534740244176,5,5
tiger,0.9,1,5,250,37,34,-2.8000000000000003,7.493997598078078,-3.4600000000000004,7.438306258819948,5,5
tiger,0.9,1,5,250,37,35,-1.0,0.0,-2.32,7.497839688870388,5,5
tiger,0.9,1,5,250,37,36,2.48,5.607994293863003,-2.74,7.496159016456361,5,5
tiger,0.9,1,5,250,37,37,-1.0,0.0,-2.8000000000000003,7.493997598078078,5,5
tiger,0.9,1,5,250,37,38,2.24,5.81226289838992,-2.68,7.497839688870388,5,5
tiger,0.9,1,5,250,37,39,-1.6,7.445804187594514,-2.26,7.496159016456361,5,5
tiger,0.9,1,5,250,37,40,-2.74,7.496159016456361,-1.0,0.0,5,5
tiger,0.9,1,5,250,37,41,-2.1999999999999997,7.493997598078078,-1.0,0.0,5,5
tiger,0.9,1,5,250,37,42,-1.7200000000000002,7.459329728601626,-2.74,7.496159016456361,5,5
tiger,0.9,1,5,250,37,43,-2.26,7.496159016456361,-2.38,7.4990399385521345,5,5
tiger,0.9,1,5,250,37,44,-2.56,7.499759996159876,-2.92,7.488230765674893,5,5
tiger,0.9,1,5,250,37,45,-3.2800000000000002,7.4593297286016265,-2.44,7.499759996159876,5,5
tiger,0.9,1,5,250,37,46,-2.74,7.496159016456361,-1.06,7.360461942025107,5,5
tiger,0.9,1,5,250,37,47,-2.1399999999999997,7.491355017618642,-2.56,7.499759996159876,5,5
tiger,0.9,1,5,250,37,48,-3.0400000000000005,7.480534740244176,-1.0,0.0,5,5
tiger,0.9,1,5,250,37,49,-2.62,7.4990399385521345,3.4400000000000004,4.578908166801339,5,5
tiger,0.9,1,5,250,38,0,2.0600000000000005,5.954527689078287,2.3000000000000007,5.762811813689564,5,5
tiger,0.9,1,5,250,38,1,-1.2400000000000002,7.393402464359694,-2.44,7.499759996159876,5,5
tiger,0.9,1,5,250,38,2,-1.0,0.0,-2.8600000000000003,7.491355017618642,5,5
tiger,0.9,1,5,250,38,3,2.0,6.0,-2.62,7.4990399385521345,5,5
tiger,0.9,1,5,250,38,4,-1.0,0.0,-1.0,0.0,5,5
tiger,0.9,1,5,250,38,5,3.08,5.011347124277064,3.08,5.011347124277064,5,5
tiger,0.9,1,5,250,38,6,-2.5,7.5,-1.9600000000000004,7.480534740244176,5,5
tiger,0.9,1,5,250,38,7,-2.1999999999999997,7.493997598078078,-1.9000000000000004,7.475961476626268,5,5
tiger,0.9,1,5,250,38,8,-2.68,7.497839688870388,-2.56,7.499759996159876,5,5
tiger,0.9,1,5,250,38,9,-2.62,7.4990399385521345,-2.62,7.4990399385521345,5,5
tiger,0.9,1,5,250,38,10,-2.9200000000000004,7.488230765674893,-2.1999999999999997,7.493997598078078,5,5
tiger,0.9,1,5,250,38,11,-3.1,7.475961476626268,-1.0,0.0,5,5
tiger,0.9,1,5,250,38,12,-2.62,7.4990399385521345,2.12,5.908096140043763,5,5
tiger,0.9,1,5,250,38,13,-1.0,0.0,-1.0,0.0,5,5
tiger,0.9,1,5,250,38,14,2.420000000000001,5.6607066696659,3.08,5.011347124277064,5,5
tiger,0.9,1,5,250,38,15,-2.26,7.496159016456361,-1.0,0.0,5,5
tiger,0.9,1,5,250,38,16,-2.92,7.488230765674893,2.6599999999999997,5.442830146164769,5,5
tiger,0.9,1,5,250,38,17,-2.56,7.499759996159876,-1.06,7.360461942025107,5,5
tiger,0.9,1,5,250,38,18,-2.8000000000000003,7.493997598078078,-1.7200000000000002,7.459329728601626,5,5
tiger,0.9,1,5,250,38,19,-2.1999999999999997,7.493997598078078,-1.7199999999999993,7.459329728601626,5,5
tiger,0.9,1,5,250,38,20,-1.0,0.0,-1.3000000000000003,7.40337760755184,5,5
tiger,0.9,1,5,250,38,21,2.8400000000000003,5.266345981798005,-1.0,0.0,5,5
tiger,0.9,1,5,250,38,22,-2.74,7.496159016456361,3.0199999999999996,5.077361519529608,5,5
tiger,0.9,1,5,250,38,23,-1.7800000000000002,7.4653600047151105,-2.32,7.497839688870388,5,5
tiger,0.9,1,5,250,38,24,-1.9000000000000004,7.475961476626268,-1.0,0.0,5,5
tiger,0.9,1,5,250,38,25,-3.880000000000001,7.371946825635682,-1.0,0.0,5,5
tiger,0.9,1,5,250,38,26,-2.0199999999999996,7.484624239065044,4.94,0.94678403028357,5,5
tiger,0.9,1,5,250,38,27,-1.7800000000000002,7.4653600047151105,-1.0,0.0,5,5
tiger,0.9,1,5,250,38,28,-1.7200000000000002,7.459329728601626,2.4800000000000004,5.607994293863003,5,5
tiger,0.9,1,5,250,38,29,-2.5,7.5,-3.0400000000000005,7.480534740244176,5,5
tiger,0.9,1,5,250,38,30,-2.0200000000000005,7.484624239065044,-3.5799999999999996,7.421832657773955,5,5
tiger,0.9,1,5,250,38,31,-1.0,0.0,-2.44,7.499759996159876,5,5
tiger,0.9,1,5,250,38,32,2.3600000000000003,5.712302512997714,-1.8400000000000003,7.470903559811223,5,5
tiger,0.9,1,5,250,38,33,-2.74,7.496159016456361,-3.0400000000000005,7.480534740244176,5,5
tiger,0.9,1,5,250,38,34,-2.38,7.4990399385521345,-3.1,7.475961476626268,5,5
tiger,0.9,1,5,250,38,35,-2.1399999999999997,7.491355017618642,-1.9600000000000004,7.480534740244176,5,5
tiger,0.9,1,5,250,38,36,-1.6,7.445804187594514,-2.8000000000000003,7.493997598078078,5,5
tiger,0.9,1,5,250,38,37,-3.22,7.4653600047151105,-2.26,7.496159016456361,5,5
tiger,0.9,1,5,250,38,38,-1.0,0.0,-1.2400000000000002,7.393402464359694,5,5
tiger,0.9,1,5,250,38,39,1.9400000000000004,6.044534721548054,-2.56,7.499759996159876,5,5
tiger,0.9,1,5,250,38,40,-3.2800000000000002,7.4593297286016265,-1.0,0.0,5,5
tiger,0.9,1,5,250,38,41,-2.8600000000000003,7.491355017618642,2.8400000000000003,5.266345981798005,5,5
tiger,0.9,1,5,250,38,42,-1.8400000000000003,7.470903559811223,-2.26,7.496159016456361,5,5
tiger,0.9,1,5,250,38,43,-2.62,7.4990399385521345,-2.26,7.496159016456361,5,5
tiger,0.9,1,5,250,38,44,-2.26,7.496159016456361,-2.8000000000000003,7.493997598078078,5,5
tiger,0.9,1,5,250,38,45,-3.5199999999999996,7.430316278598105,-2.56,7.499759996159876,5,5
tiger,0.9,1,5,250,38,46,-3.4600000000000004,7.438306258819948,-3.16,7.470903559811223,5,5
tiger,0.9,1,5,250,38,47,-1.0,0.0,-2.8000000000000003,7.493997598078078,5,5
tiger,0.9,1,5,250,38,48,3.3200000000000003,4.730496802662485,-2.74,7.496159016456361,5,5
tiger,0.9,1,5,250,38,49,-2.9200000000000004,7.488230765674893,-2.38,7.4990399385521345,5,5
tiger,0.9,1,5,250,39,0,1.1599999999999997,6.546327214553211,2.12,5.908096140043763,5,5
tiger,0.9,1,5,250,39,1,-2.1399999999999997,7.491355017618642,-2.62,7.4990399385521345,5,5
tiger,0.9,1,5,250,39,2,-2.9800000000000004,7.484624239065044,-2.0199999999999996,7.484624239065044,5,5
tiger,0.9,1,5,250,39,3,-2.62,7.4990399385521345,-2.92,7.488230765674893,5,5
tiger,0.9,1,5,250,39,4,-2.0800000000000005,7.488230765674893,-3.3400000000000003,7.452811550012519,5,5
tiger,0.9,1,5,250,39,5,-3.04,7.480534740244176,-3.5799999999999996,7.421832657773955,5,5
tiger,0.9,1,5,250,39,6,-1.54,7.438306258819948,-3.4000000000000004,7.445804187594514,5,5
tiger,0.9,1,5,250,39,7,-2.2600000000000007,7.496159016456361,-1.9000000000000004,7.475961476626268,5,5
tiger,0.9,1,5,250,39,8,-1.9000000000000004,7.475961476626268,-2.1999999999999997,7.493997598078078,5,5
tiger,0.9,1,5,250,39,9,-2.68,7.497839688870388,-2.32,7.497839688870388,5,5
tiger,0.9,1,5,250,39,10,-1.7200000000000002,7.459329728601626,-1.54,7.438306258819948,5,5
tiger,0.9,1,5,250,39,11,-1.9000000000000004,7.475961476626268,-1.54,7.438306258819948,5,5
tiger,0.9,1,5,250,39,12,-2.1999999999999997,7.493997598078078,-2.74,7.496159016456361,5,5
tiger,0.9,1,5,250,39,13,-2.2000000000000006,7.493997598078078,-3.1600000000000006,7.470903559811222,5,5
tiger,0.9,1,5,250,39,14,-3.940000000000001,7.360461942025107,-1.7800000000000002,7.4653600047151105,5,5
tiger,0.9,1,5,250,39,15,-3.04,7.480534740244176,-1.0,0.0,5,5
tiger,0.9,1,5,250,39,16,-2.8600000000000003,7.491355017618642,3.38,4.655706176295922,5,5
tiger,0.9,1,5,250,39,17,-1.9600000000000004,7.480534740244176,-1.7800000000000002,7.4653600047151105,5,5
tiger,0.9,1,5,250,39,18,-3.04,7.480534740244176,-1.1800000000000002,7.3829262491237175,5,5
tiger,0.9,1,5,250,39,19,-3.5199999999999996,7.430316278598105,-3.16,7.470903559811223,5,5
tiger,0.9,1,5,250,39,20,-1.0,0.0,-1.54,7.438306258819948,5,5
tiger,0.9,1,5,250,39,21,2.8999999999999995,5.204805471869242,-2.32,7.497839688870388,5,5
tiger,0.9,1,5,250,39,22,-1.0,0.0,-2.5,7.5,5,5
tiger,0.9,1,5,250,39,23,3.0199999999999996,5.077361519529608,-3.2800000000000002,7.4593297286016265,5,5
tiger,0.9,1,5,250,39,24,-2.38,7.4990399385521345,-3.16,7.470903559811223,5,5
tiger,0.9,1,5,250,39,25,-1.6,7.445804187594514,-2.8600000000000003,7.491355017618642,5,5
tiger,0.9,1,5,250,39,26,-2.44,7.499759996159876,-1.0,0.0,5,5
tiger,0.9,1,5,250,39,27,-3.2800000000000002,7.4593297286016265,2.3600000000000003,5.712302512997714,5,5
tiger,0.9,1,5,250,39,28,-2.56,7.499759996159876,-2.26,7.496159016456361,5,5
tiger,0.9,1,5,250,39,29,-1.0,0.0,-1.7800000000000002,7.4653600047151105,5,5
tiger,0.9,1,5,250,39,30,-1.0,0.0,-3.2800000000000002,7.4593297286016265,5,5
tiger,0.9,1,5,250,39,31,-1.0,0.0,-1.0,0.0,5,5
tiger,0.9,1,5,250,39,32,3.08,5.011347124277064,2.6599999999999997,5.442830146164769,5,5
tiger,0.9,1,5,250,39,33,-2.68,7.497839688870388,-2.56,7.499759996159876,5,5
tiger,0.9,1,5,250,39,34,-2.62,7.4990399385521345,-1.9000000000000004,7.475961476626268,5,5
tiger,0.9,1,5,250,39,35,-1.0,0.0,-2.26,7.496159016456361,5,5
tiger,0.9,1,5,250,39,36,1.9400000000000004,6.044534721548054,-3.6400000000000006,7.41285370151064,5,5
tiger,0.9,1,5,250,39,37,-2.1399999999999997,7.491355017618642,-2.68,7.497839688870388,5,5
tiger,0.9,1,5,250,39,38,-2.26,7.496159016456361,-1.9000000000000004,7.475961476626268,5,5
tiger,0.9,1,5,250,39,39,-3.5199999999999996,7.430316278598105,-1.0,0.0,5,5
tiger,0.9,1,5,250,39,40,-1.8400000000000003,7.470903559811223,-1.0,0.0,5,5
tiger,0.9,1,5,250,39,41,-2.38,7.4990399385521345,-2.62,7.4990399385521345,5,5
tiger,0.9,1,5,250,39,42,-1.7200000000000002,7.459329728601626,-3.5199999999999996,7.430316278598105,5,5
tiger,0.9,1,5,250,39,43,-1.9600000000000004,7.480534740244176,-1.12,7.371946825635681,5,5
tiger,0.9,1,5,250,39,44,-2.1999999999999997,7.493997598078078,-2.26,7.496159016456361,5,5
tiger,0.9,1,5,250,39,45,-1.9600000000000004,7.480534740244176,-3.0400000000000005,7.480534740244176,5,5
tiger,0.9,1,5,250,39,46,-1.8400000000000003,7.470903559811223,-2.62,7.4990399385521345,5,5
tiger,0.9,1,5,250,39,47,-2.1399999999999997,7.491355017618642,-2.26,7.496159016456361,5,5
tiger,0.9,1,5,250,39,48,-2.44,7.499759996159876,-2.98,7.484624239065044,5,5
tiger,0.9,1,5,250,39,49,-1.9599999999999995,7.480534740244176,-3.6400000000000006,7.41285370151064,5,5
tiger,0.9,1,15,250,0,0,-1.0,0.0,-1.0,0.0,15,15
tiger,0.9,1,15,250,0,1,2.72,5.385313361356051,-1.0,0.0,15,15
tiger,0.9,1,15,250,0,2,-2.74,7.496159016456361,-0.8199999999999998,7.309418581528903,15,15
tiger,0.9,1,15,250,0,3,-1.0,0.0,-1.0,0.0,15,15
tiger,0.9,1,15,250,0,4,3.2,4.874423042781576,3.0199999999999996,5.077361519529608,15,15
tiger,0.9,1,15,250,0,5,-1.0,0.0,-1.0,0.0,15,15
tiger,0.9,1,15,250,0,6,2.8400000000000003,5.266345981798005,3.4400000000000004,4.578908166801339,15,15
tiger,0.9,1,15,250,0,7,-3.22,7.4653600047151105,-1.0,0.0,15,15
